City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,padang,-0.9492,100.3543,297.18,92,59,1.65,ID,1696444856
363,orta nova,41.3299,15.7107,295.23,73,0,1.03,IT,1696444856
364,mugia,43.1041,-9.2179,294.35,87,97,2.33,ES,1696444856
365,zyryanskoye,56.8306,86.6258,281.21,79,100,3.8,RU,1696444856
366,kudahuvadhoo,2.6708,72.8944,300.75,79,45,3.39,MV,1696444856
367,general villegas,-35.0328,-63.0125,294.3,24,2,5.04,AR,1696444779
368,akdepe,42.0551,59.3788,292.2,28,100,5.21,TM,1696444856
369,alofi,-19.0595,-169.9187,294.09,100,100,9.26,NU,1696444857
370,borovsk,55.2064,36.4861,287.53,82,0,4.51,RU,1696444857
371,jose maria morelos,23.3952,-103.8984,295.21,49,100,0.87,MX,1696444857
372,gamay,12.3854,125.2979,298.41,93,97,2.03,PH,1696444857
373,usogorsk,63.4106,48.6872,286.21,88,100,7.03,RU,1696444857
374,pamandzi,-12.7967,45.2794,299.03,83,0,3.09,YT,1696444857
375,tuscaloosa,33.2098,-87.5692,303.2,48,0,4.12,US,1696444857
376,arkhara,49.4212,130.0842,278.58,92,100,7.15,RU,1696444858
377,porto novo,6.4965,2.6036,301.05,83,100,2.61,BJ,1696444858
378,el granada,37.5027,-122.4694,302.53,47,0,2.57,US,1696444612
379,grandola,38.1772,-8.5668,292.23,74,3,2.51,PT,1696444858
380,san-pedro,4.7485,-6.6363,298.34,84,61,3.59,CI,1696444858
381,ambon,-3.6954,128.1814,299.75,95,40,1.54,ID,1696444858
382,auki,-8.7676,160.7034,298.18,90,100,1.76,SB,1696444858
383,balabac,7.9868,117.0645,300.25,78,100,0.14,PH,1696444859
384,bichura,50.5881,107.6022,280.08,67,1,1.34,RU,1696444859
385,fort bragg,35.139,-79.006,300.73,45,0,4.12,US,1696444859
386,atlantic beach,30.3344,-81.3987,302.71,80,75,9.26,US,1696444859
387,la arena,-5.3466,-80.7109,303.73,44,55,6.22,PE,1696444859
388,caglayancerit,37.7496,37.2962,291.26,41,0,3.04,TR,1696444859
389,luderitz,-26.6481,15.1594,289.46,79,96,6.02,,1696444859
390,fortuna,40.5982,-124.1573,293.34,76,20,0.0,US,1696444860
391,ekibastuz,51.6667,75.3667,285.67,43,100,2.71,KZ,1696444860
392,key west,24.5557,-81.7826,305.15,62,0,5.66,US,1696444567
393,aral,40.5156,81.2636,293.46,26,92,1.82,CN,1696444860
394,ataq,14.5377,46.8319,297.62,47,0,4.89,YE,1696444860
395,vandergrift,40.6028,-79.5648,302.34,33,0,0.89,US,1696444860
396,childress,34.4264,-100.204,300.33,83,75,0.0,US,1696444860
397,magadan,59.5667,150.8,277.89,74,18,2.24,RU,1696444861
398,pandan,14.0453,124.1694,299.97,85,69,4.04,PH,1696444861
399,lake albert,-35.1667,147.3833,280.16,89,81,7.33,AU,1696444861
400,chokwe,-24.5333,32.9833,296.05,53,0,3.73,MZ,1696444861
401,lompoc,34.6391,-120.4579,306.49,50,0,2.06,US,1696444582
402,veraval,20.9,70.3667,299.46,75,1,3.9,IN,1696444861
403,maumere,-8.6199,122.2111,298.72,81,10,0.63,ID,1696444861
404,rakaw,53.9674,27.0562,284.58,76,100,7.23,BY,1696444861
405,vernon,50.2581,-119.2691,292.38,57,97,1.03,CA,1696444756
406,beykonak,36.3257,30.303,297.59,66,1,2.33,TR,1696444862
407,iquique,-20.2208,-70.1431,292.17,70,59,3.95,CL,1696444580
408,taoudenni,22.6783,-3.9836,307.79,15,0,4.37,ML,1696444862
409,toliara,-23.35,43.6667,296.32,64,0,1.34,MG,1696444862
410,ulladulla,-35.35,150.4667,284.69,71,98,8.53,AU,1696444862
411,chu,43.5983,73.7614,288.71,37,13,1.75,KZ,1696444863
412,bargaal,11.2864,51.0773,300.29,80,21,3.72,SO,1696444863
413,luanda,-8.8368,13.2343,298.15,78,20,4.12,AO,1696444581
414,kari,11.2471,10.561,304.07,34,81,3.17,NG,1696444863
415,harstad,68.799,16.5293,275.81,97,100,8.05,NO,1696444863
416,beira,-19.8436,34.8389,293.2,68,0,4.63,MZ,1696444863
417,poltavka,54.3663,71.7632,282.7,61,14,3.95,RU,1696444863
418,santa lucia,27.9117,-15.5407,295.34,78,0,7.2,ES,1696444864
419,safaga,26.7292,33.9365,302.72,42,11,6.44,EG,1696444864
420,portland,45.5234,-122.6762,291.17,89,100,2.06,US,1696444835
421,jalai nur,49.45,117.7,277.17,74,10,3.46,CN,1696444864
422,mandalgovi,45.7625,106.2708,279.01,44,0,3.83,MN,1696444864
423,al jawf,29.5,38.75,298.06,40,40,4.77,SA,1696444864
424,raduzhny,62.0961,77.475,281.58,95,100,5.33,RU,1696444864
425,goseong,34.9763,128.3236,291.17,56,100,5.96,KR,1696444864
426,naxos,37.1056,25.3764,294.99,72,0,5.81,GR,1696444864
427,irece,-11.3042,-41.8558,306.24,29,98,3.96,BR,1696444865
428,kupang,-10.1667,123.5833,299.47,83,16,2.06,ID,1696444865
429,greytown,-29.0642,30.5928,293.88,47,81,0.85,ZA,1696444865
430,evans,33.5337,-82.1307,302.87,50,40,3.13,US,1696444865
431,guider,9.9342,13.9486,300.57,65,81,1.08,CM,1696444865
432,labytnangi,66.6572,66.4183,278.74,91,100,1.95,RU,1696444688
433,kruisfontein,-34.0033,24.7314,291.42,93,100,1.95,ZA,1696444865
434,el bauga,18.262,33.9081,306.94,11,0,1.04,SD,1696444865
435,cienfuegos,22.1461,-80.4356,306.23,58,40,3.6,CU,1696444866
436,plesetsk,62.708,40.2916,279.3,96,100,4.18,RU,1696444866
437,tirodi,21.6833,79.7,294.8,77,97,2.13,IN,1696444866
438,novo aripuana,-5.1206,-60.3797,312.96,24,98,1.9,BR,1696444866
439,polyarnyy,69.1989,33.4478,274.27,79,9,5.65,RU,1696444866
440,naze,28.3667,129.4833,297.66,90,86,5.54,JP,1696444866
441,brigantine,39.4101,-74.3646,301.04,76,0,3.6,US,1696444866
442,grand-bourg,15.8835,-61.3148,305.26,77,100,6.04,GP,1696444866
443,vydrino,51.485,104.8461,280.94,67,50,2.3,RU,1696444867
444,paracuru,-3.41,-39.0306,300.99,63,13,6.97,BR,1696444867
445,tommot,58.9564,126.2925,271.47,74,99,1.79,RU,1696444867
446,tsarevo,42.1667,27.85,289.26,77,0,2.71,BG,1696444867
447,santarcangelo,44.0633,12.4466,295.66,87,0,2.06,IT,1696444867
448,barra do bugres,-15.0725,-57.1811,312.55,20,95,2.1,BR,1696444635
449,chinde,26.8418,88.0763,289.69,97,100,1.86,NP,1696444867
450,canitas de felipe pescador,23.6,-102.7167,299.63,32,98,4.73,MX,1696444867
451,toppenish,46.3774,-120.3087,298.49,39,0,0.24,US,1696444867
452,ko samui,9.5357,99.9357,301.13,77,100,8.42,TH,1696444830
453,faya-largeau,17.9257,19.1043,304.68,24,9,5.69,TD,1696444868
454,nushki,29.5542,66.0215,297.89,20,0,1.89,PK,1696444868
455,blenheim,-41.516,173.9528,284.08,64,100,0.56,NZ,1696444868
456,al miqdadiyah,33.9786,44.9369,298.47,39,2,2.67,IQ,1696444868
457,new plymouth,-39.0667,174.0833,284.71,90,100,1.8,NZ,1696444868
458,skeldon,5.8833,-57.1333,304.01,61,72,4.27,GY,1696444868
459,ciudad melchor muzquiz,27.8833,-101.5167,306.37,46,100,3.81,MX,1696444868
460,antsiranana,-12.2787,49.2917,297.18,82,15,8.46,MG,1696444868
461,pyt-yakh,60.7499,72.8582,282.96,89,100,4.0,RU,1696444869
462,ajaccio,42.0,8.9167,292.18,83,100,3.09,FR,1696444869
463,igarra,7.2827,6.0878,297.76,89,98,0.59,NG,1696444869
464,pauini,-7.7136,-66.9764,313.55,21,100,1.26,BR,1696444869
465,flying fish cove,-10.4217,105.6791,296.97,88,75,5.14,CX,1696444869
466,vadso,70.0744,29.7487,274.64,80,20,8.75,NO,1696444869
467,belle glade,26.6845,-80.6676,305.94,60,41,5.53,US,1696444869
468,angaur state,6.906,134.13,301.04,78,100,4.88,PW,1696444869
469,greenville,35.6127,-77.3663,299.33,65,75,3.09,US,1696444712
470,isagarh,24.8333,77.8833,295.9,46,6,2.69,IN,1696444869
471,solwezi,-12.1688,26.3894,295.05,38,100,1.05,ZM,1696444870
472,stranraer,54.9023,-5.0273,286.28,91,100,4.3,GB,1696444870
473,tela,15.7833,-87.45,306.12,66,40,3.09,HN,1696444870
474,barcelos,41.5388,-8.6151,296.44,87,99,0.82,PT,1696444870
475,tarancon,40.0085,-3.0073,296.73,35,0,2.18,ES,1696444636
476,ulety,51.3572,112.4849,276.29,84,3,2.11,RU,1696444870
477,tual,-5.6667,132.75,299.56,83,95,7.01,ID,1696444870
478,kongsvinger,60.1905,11.9977,282.52,77,44,0.5,NO,1696444870
479,porto murtinho,-21.6989,-57.8825,304.93,44,92,5.94,BR,1696444870
480,misawa,40.6836,141.3597,288.49,94,100,2.12,JP,1696444871
481,kapuskasing,49.4169,-82.4331,300.2,41,75,10.8,CA,1696444622
482,vorkuta,67.5,64.0,274.32,87,82,2.94,RU,1696444871
483,fushe-kruje,41.4783,19.7178,292.23,88,0,0.0,AL,1696444871
484,broome,42.2506,-75.833,303.16,63,0,4.12,US,1696444871
485,akureyri,65.6835,-18.0878,278.11,81,75,2.06,IS,1696444871
486,palmanova,45.9064,13.3119,294.02,61,100,3.09,IT,1696444871
487,seven pagodas,12.6264,80.1722,303.18,82,31,6.06,IN,1696444871
488,crane,31.3974,-102.3501,303.75,49,100,6.45,US,1696444871
489,guane,22.2025,-84.0875,303.0,70,83,3.91,CU,1696444871
490,papao,-17.75,-149.55,299.97,82,15,10.72,PF,1696444871
491,ambovombe,-25.1667,46.0833,293.68,74,0,4.36,MG,1696444872
492,saudarkrokur,65.7461,-19.6394,277.81,78,98,2.37,IS,1696444872
493,nanao,37.05,136.9667,294.47,75,100,5.68,JP,1696444872
494,la sarre,48.8002,-79.1996,300.75,44,2,7.16,CA,1696444872
495,muisne,0.6,-80.0333,299.45,71,41,4.29,EC,1696444872
496,hilo,19.7297,-155.09,302.19,73,0,2.06,US,1696444872
497,beatrice,40.2681,-96.747,293.25,60,0,5.14,US,1696444872
498,bani walid,31.7566,13.9942,295.84,61,72,6.6,LY,1696444872
499,guerrero negro,27.9769,-114.0611,299.03,50,0,3.0,MX,1696444872
500,raja,8.4596,25.678,296.4,83,64,1.52,SS,1696444873
501,chui,-33.6971,-53.4616,288.87,75,100,4.67,UY,1696444873
502,timbuktu,16.7735,-3.0074,308.09,25,93,4.39,ML,1696444873
503,rio gallegos,-51.6226,-69.2181,290.18,27,0,14.4,AR,1696444829
504,egilsstadir,65.2653,-14.3948,278.1,70,75,4.63,IS,1696444873
505,ciudad lazaro cardenas,17.9583,-102.2,304.45,65,20,3.19,MX,1696444873
506,buta,2.7858,24.73,294.06,97,100,0.57,CD,1696444873
507,port moresby,-9.4431,147.1797,295.87,90,82,2.78,PG,1696444839
508,petrovsk,52.3064,45.3917,283.07,57,71,4.14,RU,1696444873
509,souillac,-20.5167,57.5167,296.36,88,75,5.66,MU,1696444873
510,markala,13.7021,-6.0659,307.19,27,100,2.96,ML,1696444873
511,rajaori,33.3833,74.3,293.11,32,0,3.15,IN,1696444874
512,oral,51.2333,51.3667,287.14,67,0,5.0,KZ,1696444874
513,llanes,43.4198,-4.7549,292.78,83,53,3.63,ES,1696444874
514,saint-philippe,-21.3585,55.7679,293.92,81,74,4.22,RE,1696444874
515,blackwater,-23.5833,148.8833,292.42,100,36,3.07,AU,1696444874
516,sola,-13.8833,167.55,298.97,77,100,11.31,VU,1696444874
517,boguchany,58.3814,97.4531,281.4,90,98,2.68,RU,1696444874
518,minab,27.1467,57.0801,305.08,45,2,0.62,IR,1696444874
519,zeya,53.75,127.2667,272.53,76,0,2.68,RU,1696444874
520,itaituba,-4.2761,-55.9836,310.24,49,20,1.01,BR,1696444875
521,kavalerovo,44.2661,135.0572,282.26,95,85,1.79,RU,1696444875
522,nova xavantina,-14.6667,-52.35,311.86,22,100,1.68,BR,1696444875
523,plettenberg bay,-34.0527,23.3716,290.56,85,100,3.52,ZA,1696444875
524,mahina,-17.5065,-149.489,300.02,74,20,1.03,PF,1696444875
525,colonia general alfredo stroessner,-25.3667,-55.7,294.75,81,100,3.89,PY,1696444875
526,hafar al-batin,28.4328,45.9708,305.47,18,0,6.17,SA,1696444875
527,kasane,-17.8167,25.15,301.2,13,0,5.14,BW,1696444875
528,isangel,-19.55,169.2667,294.21,88,40,2.57,VU,1696444875
529,kayangel,8.0823,134.7173,301.3,78,91,6.4,PW,1696444876
530,andergrove,-21.0833,149.1833,296.29,92,6,1.67,AU,1696444876
531,mwinilunga,-11.7358,24.4293,294.46,37,9,2.45,ZM,1696444876
532,lincheng,19.9078,109.6858,299.17,85,81,1.37,CN,1696444876
533,ketchikan,55.3422,-131.6461,283.41,87,75,2.06,US,1696444792
534,alo,7.4178,6.7371,299.23,88,88,0.81,NG,1696444876
535,igarka,67.4667,86.5833,271.71,90,100,3.82,RU,1696444876
536,mariani,26.6667,94.3333,297.1,97,100,1.26,IN,1696444877
537,meadow lakes,61.6247,-149.6011,278.31,54,0,6.17,US,1696444877
538,amga,60.8953,131.9608,267.58,100,96,0.89,RU,1696444877
539,page,36.9147,-111.4558,294.09,31,0,0.89,US,1696444877
540,prado,-17.3411,-39.2208,299.96,73,0,7.43,BR,1696444877
541,taro,-8.3862,115.28,295.15,96,67,0.72,ID,1696444877
542,kato achaia,38.15,21.55,292.58,63,0,0.0,GR,1696444877
543,ust'-ilimsk,58.0006,102.6619,278.95,91,95,4.47,RU,1696444877
544,saint-louis du nord,19.9333,-72.7167,302.72,74,20,3.21,HT,1696444877
545,kavieng,-2.5744,150.7967,300.23,81,97,3.34,PG,1696444877
546,tinghir,31.5157,-5.5343,297.95,28,100,3.71,MA,1696444878
547,yanam,16.7333,82.2167,298.27,80,10,2.46,IN,1696444878
548,curuzu cuatia,-29.7917,-58.0546,293.49,55,0,6.9,AR,1696444852
549,samux,40.7647,46.4085,288.71,94,100,3.09,AZ,1696444878
550,monrovia,6.3005,-10.7969,299.02,86,12,3.01,LR,1696444878
